period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
2694,4.648246039689968,4,0,0,41,0.0,0.0,1.0,41,1350,1000,350,0.7407407407407407,17,10,7,370.2209345670839,0.4199441056910569,0.4057326880914123,0.21430054450515434,152084.49906706827,1710.9730755553796,153795.47214262365,1648,8,405.0975609756098,39,2,16,34.72218687434254,0.6196646341463414,44.19270833333334,1189.0552304134017,30.488595651625683,0
2695,4.177781069176287,4,0,0,41,0.0,0.0,1.0,41,1050,400,650,0.38095238095238093,17,4,13,375.81487675697565,0.41897865853658534,0.4126613877798144,0.21844378614100052,136858.54022803082,1036.6950857874167,137895.23531381824,1649,9,406.0975609756098,39,2,13,34.4169676467596,0.6211890243902439,44.03645833333334,1069.3596387743175,27.419477917290195,0
2696,3.7064328416573202,4,0,1,40,0.0,0.024390243902439025,0.975609756097561,41,1400,1000,400,0.7142857142857143,18,10,8,375.81487675697554,0.41897865853658534,0.4126613877798144,0.21844378614100046,121417.80044555239,-473.8768578903189,120943.92358766207,1650,10,407.0975609756098,39,2,13,34.41696764675958,0.6211890243902439,44.03645833333334,948.7116771002568,24.325940438468123,0
2697,3.5702582505861957,4,1,0,41,0.024390243902439025,0.0,1.0,41,800,500,300,0.625,11,5,6,360.1550315766732,0.416234756097561,0.3928897424932416,0.19878845630827915,115155.22162080002,-705.2535041883989,114449.96811661162,1651,0,407.8292682926829,39,2,15,36.86824994018936,0.6013719512195121,46.015625,906.7898103637282,23.251020778557134,8
2698,3.502556334213899,4,0,0,41,0.0,0.0,1.0,41,800,500,300,0.625,11,5,6,361.7248944606731,0.41580284552845526,0.3958195296970912,0.1999221725475277,113017.89968794177,-823.7224326424679,112194.1772552993,1652,1,408.8292682926829,39,2,15,36.77441055868785,0.6018800813008129,45.963541666666664,889.7770062566815,22.8147950322226,0
2699,3.2463247085547757,4,0,0,41,0.0,0.0,1.0,41,1300,1100,200,0.8461538461538461,15,11,4,356.6399583215693,0.41603150406504064,0.38758238347964746,0.19805263314216937,104902.6563196383,-2017.5042044684715,102885.15211516984,1653,2,409.8292682926829,37,4,13,36.71195456832723,0.6039126016260163,45.778508771929815,825.285508419324,22.305013741062808,0
2700,3.1695258560670196,4,0,0,41,0.0,0.0,1.0,41,950,600,350,0.631578947368421,13,6,7,355.7225102634148,0.41577743902439024,0.38608991026851047,0.19796267112859614,102487.23044935882,-1858.5970229218037,100628.63342643701,1654,3,410.8292682926829,37,4,15,36.650115877977775,0.6046747967479675,45.696271929824555,806.022241412657,21.78438490304478,0
2701,2.7672618759364958,4,1,0,42,0.023809523809523808,0.0,1.0,42,850,500,350,0.5882352941176471,12,5,7,349.91129710044834,0.41784020518776616,0.3902808789518113,0.19633339583629045,89703.16575169271,-2972.3697835617377,86730.79596813097,1655,0,402.0238095238095,38,4,11,36.46980663659569,0.6063988095238095,45.379273504273506,704.6022292548778,18.54216392775994,0
2702,2.5457284758672643,4,0,0,42,0.0,0.0,1.0,42,1150,900,250,0.782608695652174,14,9,5,328.4367108220406,0.41727158343012,0.3503449166033248,0.17712821204647225,81522.55557561791,-4194.999997787417,77327.5555778305,1656,1,403.0238095238095,40,2,9,38.613927651172915,0.5902777777777778,46.92581300813008,644.2581643321596,16.10645410830399,8
2703,2.356138226523286,4,0,0,42,0.0,0.0,1.0,42,1400,1000,400,0.7142857142857143,18,10,8,329.7227518110558,0.4168844367015099,0.35377306374986195,0.17865320758128192,75561.22526064534,-4817.1489753689875,70744.07628527636,1657,2,404.0238095238095,38,4,8,38.39094248752022,0.5922619047619048,46.741452991452995,596.7121438005825,15.702951152646907,0
2704,2.7812602502593644,4,0,0,42,0.0,0.0,1.0,42,1250,800,450,0.64,17,8,9,332.8768345923468,0.41667876500193574,0.36019465233126136,0.18097435700731176,89288.95789426741,-3705.5548664213975,85583.40302784601,1658,3,405.0238095238095,38,4,9,38.17307016619235,0.5935019841269842,46.607905982905976,704.7493588197264,18.54603575841385,0
2705,2.8089210110514746,4,1,1,42,0.023255813953488372,0.023255813953488372,0.9767441860465116,43,1200,900,300,0.75,15,9,6,335.8488450896562,0.41848929494278336,0.37955702757004617,0.18450861579728262,90469.02218863768,-3723.2166763111036,86745.80551232658,1659,0,396.5813953488372,39,4,12,37.67400300978179,0.5959302325581395,46.19791666666667,712.9100045236379,18.279743705734305,0
2706,2.4882939922722027,4,0,0,42,0.0,0.0,1.0,42,1350,1100,250,0.8148148148148148,16,11,5,344.0531855955679,0.4163521099496709,0.38104260651629085,0.18871277500911626,80102.71305975819,-4238.081279388503,75864.63178036969,1660,1,406.8333333333333,38,4,7,37.530701754385966,0.5967261904761905,46.260683760683754,631.3780162015466,16.61521095267228,0
2707,2.135374327689052,4,0,1,41,0.0,0.023809523809523808,0.9761904761904762,42,1100,300,800,0.2727272727272727,19,3,16,339.67266991643277,0.4161464382500968,0.37305760457511483,0.1874606743026903,68871.89554900804,-4821.219871332564,64050.67567767548,1661,2,407.8333333333333,38,4,7,37.39330283590984,0.5989583333333333,46.020299145299134,542.3417329592725,14.272150867349275,0
2708,2.3957950805793553,4,0,1,40,0.0,0.024390243902439025,0.975609756097561,41,1150,800,350,0.6956521739130435,15,8,7,352.862210170608,0.4148628048780488,0.383000786951865,0.19498951113005464,77301.57450778541,-3894.6391139029956,73406.9353938824,1662,3,417.6829268292683,37,4,9,37.00664994064961,0.6011178861788617,45.97039473684209,608.6028786109877,16.448726448945614,0
2709,2.6698756359706026,4,0,0,40,0.0,0.0,1.0,40,750,700,50,0.9333333333333333,8,7,1,351.4287794197658,0.4137419871794872,0.3654001725811673,0.1947457390317181,86219.309292607,-2690.010674576779,83529.29861803021,1663,4,426.375,37,3,12,36.929560816884184,0.60390625,45.860745614035075,678.5202034288217,18.33838387645464,0
2710,3.023064670157708,4,1,0,41,0.024390243902439025,0.0,1.0,41,800,500,300,0.625,11,5,6,342.80244148494074,0.4141006097560975,0.3654850402408307,0.19167967502749483,97892.4637571675,-2288.4448842133916,95604.01887295411,1664,0,416.9512195121951,38,3,13,36.78893786733838,0.6056910569105691,45.512820512820504,769.3312013157747,20.24555792936249,0
2711,3.536417949443429,4,0,0,41,0.0,0.0,1.0,41,1500,1200,300,0.8,18,12,6,341.75332755281335,0.4148882113821138,0.36204779833033296,0.19215564454856265,114708.18159923064,-1859.619448186118,112848.56215104452,1665,1,417.9512195121951,38,3,13,36.59465883668906,0.6079776422764227,45.29914529914529,900.7286743026835,23.703386165860092,0
2712,3.7757101689826364,4,1,0,42,0.023809523809523808,0.0,1.0,42,1200,800,400,0.6666666666666666,16,8,8,334.3659129774293,0.4180821718931475,0.36327155990077387,0.18921631722826746,122707.63583950062,-1394.1498626447078,121313.48597685591,1666,0,408.9761904761905,39,3,17,36.52749404153898,0.6088789682539683,45.05208333333332,962.6094415192694,24.682293372288957,0
2713,3.5516087968690426,4,1,1,42,0.023255813953488372,0.023255813953488372,0.9767441860465116,43,1500,1100,400,0.7333333333333333,19,11,8,330.0003270743907,0.4190891472868217,0.36926086512211853,0.18841954158763582,115733.07692007106,-2461.6093526101945,113271.46756746087,1667,0,400.4418604651163,38,5,15,36.28701088093743,0.6107073643410852,44.71153846153845,906.6847457391631,23.86012488787271,0
2714,3.787881927928386,4,0,1,41,0.0,0.023809523809523808,0.9761904761904762,42,1150,900,250,0.782608695652174,14,9,5,337.2316030160247,0.4182394502516454,0.3679737358861075,0.19242038525032001,123407.82915470288,-1226.5959898863678,122181.23316481651,1668,1,408.8809523809524,37,5,14,36.12856171248569,0.6121031746031746,44.73684210526316,966.9067026554039,26.132613585281188,0
2715,4.159450756765206,4,0,0,41,0.0,0.0,1.0,41,1150,800,350,0.6956521739130435,15,8,7,340.6312363586711,0.4146595528455284,0.3589564925828628,0.1942202964932995,135484.3042416739,-119.9627877928732,135364.34145388103,1669,2,419.8048780487805,37,4,17,36.070127626821346,0.6133130081300813,44.764254385964904,1061.640515247828,28.692986898589947,0
2716,4.377903333069693,4,0,0,41,0.0,0.0,1.0,41,850,400,450,0.47058823529411764,13,4,9,339.8180663925664,0.41483739837398376,0.3579051574903165,0.19403590756063577,142661.1494074487,645.767188196039,143306.91659564475,1670,3,420.8048780487805,37,4,19,36.03419503203408,0.6138211382113821,44.7094298245614,1117.6374380723137,30.206417245197667,0
2717,4.815523704139191,4,0,1,40,0.0,0.024390243902439025,0.975609756097561,41,1200,1000,200,0.8333333333333334,14,10,4,342.8611082134712,0.4140497967479675,0.3638466510188123,0.19690747933812447,157191.43765080813,1378.9661029249464,158570.4037537331,1671,4,421.8048780487805,37,4,19,35.729691914315346,0.6158536585365854,44.490131578947356,1230.413828023062,33.254427784407085,0
2718,4.673744787966484,4,1,0,41,0.024390243902439025,0.0,1.0,41,1350,1000,350,0.7407407407407407,17,10,7,339.7799147560606,0.4164634146341464,0.35711689378071076,0.1959880807006661,152759.8743211882,830.9474149999501,153590.82173618814,1672,0,420.7560975609756,37,4,19,35.63835727815304,0.6173780487804879,44.32565789473683,1194.956623831231,32.29612496841165,0
2719,4.955469284960908,4,0,1,40,0.0,0.024390243902439025,0.975609756097561,41,800,500,300,0.625,11,5,6,343.9359134459661,0.41577743902439024,0.36472457737865027,0.19910731664254044,162141.65212464146,2153.2674462253112,164294.91957086677,1673,1,421.7560975609756,37,4,22,35.39032361765967,0.6186483739837398,44.18859649122806,1267.6655528304586,34.261231157579964,0
2720,5.273020933213994,4,0,0,40,0.0,0.0,1.0,40,950,700,250,0.7368421052631579,12,7,5,347.1985922464636,0.41456997863247863,0.354807480748075,0.20153481503961368,172667.79856755727,3040.0033177903483,175707.8018853476,1674,2,429.65,36,4,23,35.20260359369271,0.62109375,44.08783783783783,1349.430188145134,37.484171892920386,0
2721,5.691107361712634,4,0,0,40,0.0,0.0,1.0,40,1100,800,300,0.7272727272727273,14,8,6,344.7464545582105,0.4141693376068376,0.3489993402243241,0.2007121803938773,186522.30272636536,3760.5805121895273,190282.8832385549,1675,3,430.65,36,4,23,35.14886188695844,0.6221354166666666,43.97522522522522,1457.064480501539,40.47401334726497,0
2722,5.304115724418438,4,1,0,41,0.024390243902439025,0.0,1.0,41,1150,600,550,0.5217391304347826,17,6,11,339.9750579341947,0.4165650406504065,0.3566507528067919,0.20018311588381255,174412.85256756606,2509.2039312252864,176922.05649879135,1676,0,421.1219512195122,36,5,22,34.83436710945219,0.6247459349593496,43.552927927927925,1360.2249474585458,37.78402631829294,0
2723,5.346187603406185,4,0,1,40,0.0,0.024390243902439025,0.975609756097561,41,1350,900,450,0.6666666666666666,18,9,9,340.6898234901,0.4163109756097561,0.3582571361271121,0.20105995282654082,175912.09743117727,2436.292284720206,178348.38971589747,1677,1,422.1219512195122,36,5,21,34.72870024875621,0.6260162601626016,43.468468468468465,1371.4656937566763,38.096269271018784,0
2724,5.316865906878982,4,0,0,40,0.0,0.0,1.0,40,1300,1100,200,0.8461538461538461,15,11,4,338.6848548548762,0.4154513888888889,0.3385820076796495,0.20033176197288743,175062.5069891691,2558.2039540314963,177620.7109432006,1678,2,431.75,36,4,21,34.69281404278664,0.6283854166666667,43.38400900900901,1364.392813659964,37.89980037944345,0
2725,5.312841897981712,4,1,1,40,0.024390243902439025,0.024390243902439025,0.975609756097561,41,1400,1100,300,0.7857142857142857,17,11,6,333.0267563554609,0.4169715447154472,0.3426189063427125,0.1985449593233702,175328.20923513375,2077.796963837636,177406.0061989714,1679,0,422.1951219512195,37,4,22,34.53638497652581,0.6298272357723578,43.0921052631579,1364.9110270801707,36.88948721838299,0
2726,5.21744682400576,4,0,0,40,0.0,0.0,1.0,40,850,700,150,0.8235294117647058,10,7,3,341.0726123067232,0.4127537393162393,0.3423005260850509,0.20312966806047927,172128.4566547703,2891.660472713415,175020.1171274837,1680,1,433.575,36,4,23,34.3695199473915,0.6309895833333333,43.130630630630634,1340.202275400579,37.22784098334942,0
2727,5.190946797751398,4,2,1,41,0.047619047619047616,0.023809523809523808,0.9761904761904762,42,1750,1400,350,0.8,21,14,7,333.5506932678142,0.4152995547812621,0.35917491397963874,0.2026099460011409,172220.71047718768,1338.8674749482884,173559.57795213597,1681,0,413.8809523809524,37,5,20,33.814759142988905,0.6346726190476191,42.406798245614034,1337.1526057694596,36.1392596153908,0
2728,5.184959774265652,4,0,0,41,0.0,0.0,1.0,41,1400,1000,400,0.7142857142857143,18,10,8,335.9423589425524,0.4123729674796748,0.3486461121716591,0.20379314984127817,171957.76563873494,1953.5794854334638,173911.3451241684,1682,1,424.9756097560976,36,5,20,33.802925958315114,0.6359247967479675,42.45495495495497,1335.3606986199968,37.093352739444356,0
2729,5.034609569133029,4,0,0,41,0.0,0.0,1.0,41,850,500,350,0.5882352941176471,12,5,7,336.7276493356342,0.41224593495934964,0.34842368089364295,0.20506108944571272,167154.01464145153,2207.0756854460446,169361.09032689757,1683,2,425.9756097560976,36,5,20,33.63719545504206,0.6371951219512195,42.3141891891892,1297.347448937913,36.03742913716425,0
2730,4.750023830829643,4,0,2,39,0.0,0.04878048780487805,0.9512195121951219,41,1300,1200,100,0.9230769230769231,14,12,2,336.1384250240192,0.41234756097560976,0.34672301059912525,0.20486092827362673,157739.94853229224,1104.4915726029224,158844.44010489515,1684,3,426.9756097560976,36,5,19,33.62327944068168,0.6377032520325203,42.286036036036045,1224.1474703664016,34.00409639906671,0
2731,4.7351268461883835,4,0,0,39,0.0,0.0,1.0,39,1200,1000,200,0.8333333333333334,14,10,4,347.4551324650388,0.4109311740890688,0.33410943646618363,0.2112058726557146,157129.43996250132,1919.0860752656508,159048.52603776698,1685,4,443.4871794871795,34,5,21,33.42984634935304,0.640224358974359,42.38095238095238,1219.8588684704355,35.87820201383634,0
2732,4.737809974706564,4,0,1,38,0.0,0.02564102564102564,0.9743589743589743,39,800,400,400,0.5,12,4,8,347.45513246503873,0.4109311740890688,0.3341094364661832,0.21120587265571458,157218.47632733462,2325.27330365312,159543.74963098773,1686,5,444.4871794871795,34,5,21,33.429846349353035,0.640224358974359,42.38095238095238,1220.5500934839288,35.898532161292025,0
2733,4.797300819918519,4,0,0,38,0.0,0.0,1.0,38,950,700,250,0.7368421052631579,12,7,5,355.5529289278178,0.4099839971550498,0.3317104480415789,0.2154594353019689,159053.0831060152,2760.357910668665,161813.44101668385,1687,6,453.55263157894734,33,5,22,33.33816676581398,0.6411732456140351,42.493872549019606,1235.334356354631,37.43437443498882,0
2734,4.911146098304165,4,1,1,38,0.02564102564102564,0.02564102564102564,0.9743589743589743,39,700,500,200,0.7142857142857143,9,5,4,344.9355307183554,0.4125337381916329,0.3280232320528653,0.2106258151590014,163178.6397107517,2757.222138105497,165935.8618488572,1688,0,442.8974358974359,35,4,22,33.32456411119841,0.642094017094017,42.21643518518519,1266.0127485472174,36.17179281563478,0
2735,5.039465452666726,4,0,0,38,0.0,0.0,1.0,38,950,500,450,0.5263157894736842,14,5,9,350.51110700229776,0.4112286628733997,0.3212133386902365,0.2138597904915391,167404.61474005735,3185.4353659661456,170590.0501060235,1689,1,450.0,35,3,23,33.21078431372548,0.6439144736842105,42.245370370370374,1298.9455512834268,37.11273003666933,0
2736,5.159301253175063,4,1,0,39,0.02564102564102564,0.0,1.0,39,950,600,350,0.631578947368421,13,6,7,342.529057228487,0.41298358074673863,0.321836958983867,0.21120705620228647,171893.2895320487,3025.6892814632147,174918.9788135119,1690,0,439.43589743589746,36,3,23,33.021821718108136,0.6461004273504274,41.86373873873875,1331.8027362151531,36.99452045042092,0
2737,4.828121847269987,4,1,0,40,0.025,0.0,1.0,40,1200,900,300,0.75,15,9,6,336.07989373829446,0.41283386752136747,0.3269932469229926,0.20918979690923972,161280.65804948495,1640.637283862644,162921.2953333476,1691,0,429.425,36,4,19,32.83910612496823,0.64765625,41.525900900900915,1247.9444448137906,34.66512346704974,0
2738,4.819348785553494,4,0,0,40,0.0,0.0,1.0,40,1000,700,300,0.7,13,7,6,336.6698981387108,0.4126602564102564,0.3283801436969298,0.2103843322654559,161162.9953252655,1851.7458439773459,163014.74116924286,1692,1,430.425,36,4,20,32.67835111401406,0.6489583333333333,41.385135135135144,1246.3552349125694,34.62097874757137,0
2739,4.881465868930271,4,0,0,40,0.0,0.0,1.0,40,1550,1100,450,0.7096774193548387,20,11,9,338.0512702232463,0.4120726495726496,0.3320550478677111,0.21225186310738253,163453.55799112326,1501.1365802816556,164954.69457140492,1693,2,431.425,36,4,19,32.46799753408762,0.6505208333333333,41.21621621621622,1263.2442079731718,35.09011688814366,0
2740,5.107756794097005,4,0,1,39,0.0,0.025,0.975,40,1000,400,600,0.4,16,4,12,348.00338610415463,0.4120459401709402,0.3578408706439604,0.20557934873987638,168114.8834298512,2700.9097376187156,170815.79316746994,1694,3,432.425,35,5,19,34.5030496973798,0.6255208333333333,43.431712962962976,1310.488411263259,37.44252603609311,8
2741,5.23766036563141,4,0,0,39,0.0,0.0,1.0,39,1100,700,400,0.6363636363636364,15,7,8,351.4546864052054,0.41079059829059833,0.3472823129555125,0.20800231714976603,172482.70523538344,3223.971015764654,175706.6762511481,1695,5,444.43589743589746,34,5,20,34.34347094978546,0.6276709401709402,43.363095238095255,1344.1769444297538,39.534616012639816,0
2742,5.193395052921658,4,0,0,39,0.0,0.0,1.0,39,1200,900,300,0.75,15,9,6,349.7258472784695,0.41045321637426896,0.3441811260546459,0.20724235078205133,171087.8052514877,2966.7655301180844,174054.57078160578,1696,6,445.43589743589746,35,4,20,34.339068312478865,0.6282051282051282,43.315972222222236,1333.061560025119,38.087473143574826,0
2743,5.594184698454182,4,0,0,39,0.0,0.0,1.0,39,950,500,450,0.5263157894736842,14,5,9,350.34087776538814,0.4101720647773279,0.3459718104748517,0.20809403944377924,184415.8253003736,4171.680421912316,188587.50572228592,1697,7,446.43589743589746,35,4,20,34.23343475321162,0.6290064102564102,43.229166666666686,1436.4234668426668,41.04067048121905,0
